Time (s);Fp1;Fp2;Sampling Rate
6.9033203125e+00;-5.0555728149e+02;-1.1858482666e+03;
6.9062500000e+00;-5.1096163940e+02;-1.1575028076e+03;
6.9091796875e+00;-5.3157385254e+02;-1.1612773438e+03;
6.9130859375e+00;-5.2267303467e+02;-1.1324127197e+03;
6.9160156250e+00;-5.1560339355e+02;-1.1572977295e+03;
6.9199218750e+00;-5.0722088623e+02;-1.1968789062e+03;
6.9228515625e+00;-5.1381439209e+02;-1.1717961426e+03;
6.9257812500e+00;-5.1592254639e+02;-1.1479788818e+03;
6.9296875000e+00;-5.2025317383e+02;-1.1746215820e+03;
6.9326171875e+00;-5.0590170288e+02;-1.1859105225e+03;
6.9365234375e+00;-5.1582720947e+02;-1.1970816650e+03;
6.9394531250e+00;-5.2075170898e+02;-1.1678814697e+03;
6.9423828125e+00;-5.1367120361e+02;-1.2033441162e+03;
6.9462890625e+00;-5.2389697266e+02;-1.2229655762e+03;
6.9492187500e+00;-5.2886828613e+02;-1.1651756592e+03;
6.9531250000e+00;-5.3111633301e+02;-1.1490136719e+03;
6.9560546875e+00;-5.2116497803e+02;-1.1625762939e+03;
6.9599609375e+00;-5.3197595215e+02;-1.2116627197e+03;
6.9628906250e+00;-5.2150457764e+02;-1.1864475098e+03;
6.9658203125e+00;-5.2720526123e+02;-1.1716590576e+03;
6.9697265625e+00;-5.1186984253e+02;-1.1810433350e+03;
6.9726562500e+00;-5.0883874512e+02;-1.1782795410e+03;
6.9765625000e+00;-5.1633770752e+02;-1.1806662598e+03;
6.9794921875e+00;-5.3080749512e+02;-1.1867259521e+03;
6.9824218750e+00;-5.3034222412e+02;-1.1766142578e+03;
6.9863281250e+00;-5.3426892090e+02;-1.1594234619e+03;
6.9892578125e+00;-5.2616113281e+02;-1.1654748535e+03;
6.9931640625e+00;-5.1576513672e+02;-1.1906440430e+03;
6.9960937500e+00;-5.2550732422e+02;-1.1976992188e+03;
6.9990234375e+00;-5.2986541748e+02;-1.2270767822e+03;
7.0029296875e+00;-5.2497442627e+02;-1.2065351562e+03;
7.0058593750e+00;-5.2526324463e+02;-1.1835540771e+03;
7.0097656250e+00;-5.2840704346e+02;-1.1665093994e+03;
7.0126953125e+00;-5.3229797363e+02;-1.1640870361e+03;
7.0166015625e+00;-5.2418298340e+02;-1.1978729248e+03;
7.0195312500e+00;-5.2106634521e+02;-1.1631551514e+03;
7.0224609375e+00;-5.1594555664e+02;-1.1600930176e+03;
7.0263671875e+00;-5.1487078857e+02;-1.1743822021e+03;
7.0292968750e+00;-5.1308306885e+02;-1.1638409424e+03;
7.0332031250e+00;-5.2661322021e+02;-1.1611079102e+03;
7.0361328125e+00;-5.0946017456e+02;-1.1659392090e+03;
7.0390625000e+00;-5.0359558105e+02;-1.1802408447e+03;
7.0429687500e+00;-5.1785083008e+02;-1.1990654297e+03;
7.0458984375e+00;-5.2373968506e+02;-1.1675466309e+03;
7.0498046875e+00;-5.1098962402e+02;-1.1931054688e+03;
7.0527343750e+00;-5.1323077393e+02;-1.1616079102e+03;
7.0566406250e+00;-5.2074029541e+02;-1.2116383057e+03;
7.0595703125e+00;-5.1470867920e+02;-1.1606308594e+03;
7.0625000000e+00;-5.1473162842e+02;-1.1872103271e+03;
7.0664062500e+00;-5.2150689697e+02;-1.1448385010e+03;
7.0693359375e+00;-5.2376885986e+02;-1.1980880127e+03;
7.0732421875e+00;-5.1115029907e+02;-1.1788071289e+03;
7.0761718750e+00;-5.1418237305e+02;-1.1607718506e+03;
7.0791015625e+00;-4.9896069336e+02;-1.1451575928e+03;
7.0830078125e+00;-5.1354370117e+02;-1.1413741455e+03;
7.0859375000e+00;-5.0754202271e+02;-1.1694600830e+03;
7.0898437500e+00;-5.1719116211e+02;-1.1677124023e+03;
7.0927734375e+00;-5.2229986572e+02;-1.1779676514e+03;
7.0957031250e+00;-5.1714764404e+02;-1.1884549561e+03;
7.0996093750e+00;-5.0870178223e+02;-1.1739407959e+03;
7.1025390625e+00;-5.2087969971e+02;-1.1789143066e+03;
7.1064453125e+00;-5.3019976807e+02;-1.1713010254e+03;
7.1093750000e+00;-5.2838513184e+02;-1.1818745117e+03;
7.1132812500e+00;-5.1472723389e+02;-1.1371567383e+03;
7.1162109375e+00;-5.2329174805e+02;-1.1765111084e+03;
7.1191406250e+00;-5.2103485107e+02;-1.1618623047e+03;
7.1230468750e+00;-5.2660571289e+02;-1.1764929199e+03;
7.1259765625e+00;-5.1668780518e+02;-1.1677797852e+03;
7.1298828125e+00;-5.1399298096e+02;-1.1744195557e+03;
7.1328125000e+00;-5.1410504150e+02;-1.1702944336e+03;
7.1357421875e+00;-5.1697869873e+02;-1.1719689941e+03;
7.1396484375e+00;-5.1729864502e+02;-1.1864739990e+03;
7.1425781250e+00;-5.1830822754e+02;-1.1651696777e+03;
7.1464843750e+00;-5.1457678223e+02;-1.1535822754e+03;
7.1494140625e+00;-5.1896862793e+02;-1.1519716797e+03;
7.1533203125e+00;-5.3544299316e+02;-1.1545737305e+03;
7.1562500000e+00;-5.2089416504e+02;-1.1894913330e+03;
7.1591796875e+00;-5.1026577759e+02;-1.2051047363e+03;
7.1630859375e+00;-5.1475500488e+02;-1.2165310059e+03;
7.1660156250e+00;-5.3310882568e+02;-1.1577064209e+03;
7.1699218750e+00;-5.0783615112e+02;-1.1706749268e+03;
7.1728515625e+00;-5.0573199463e+02;-1.1806295166e+03;
7.1757812500e+00;-5.1714306641e+02;-1.1247906494e+03;
7.1796875000e+00;-5.2645654297e+02;-1.1467929688e+03;
7.1826171875e+00;-5.1955279541e+02;-1.1359501953e+03;
7.1865234375e+00;-5.1039620972e+02;-1.1277263184e+03;
7.1894531250e+00;-5.1955682373e+02;-1.1763690186e+03;
7.1923828125e+00;-5.1880627441e+02;-1.2061020508e+03;
7.1962890625e+00;-5.2283105469e+02;-1.1488970947e+03;
7.1992187500e+00;-5.1532946777e+02;-1.1648640137e+03;
7.2031250000e+00;-5.0572973633e+02;-1.1688377686e+03;
7.2060546875e+00;-5.1217083740e+02;-1.2507150879e+03;
7.2099609375e+00;-5.2011724854e+02;-1.1705762939e+03;
7.2128906250e+00;-5.3211138916e+02;-1.1889338379e+03;
7.2158203125e+00;-5.1953747559e+02;-1.1986663818e+03;
7.2197265625e+00;-5.2498962402e+02;-1.1607121582e+03;
7.2226562500e+00;-5.2643975830e+02;-1.1633457031e+03;
7.2265625000e+00;-5.1829730225e+02;-1.1319473877e+03;
7.2294921875e+00;-5.0180178833e+02;-1.1103162842e+03;
7.2324218750e+00;-5.3333532715e+02;-1.1608762207e+03;
7.2363281250e+00;-5.2690594482e+02;-1.2117672119e+03;
7.2392578125e+00;-5.2477557373e+02;-1.1586622314e+03;
7.2431640625e+00;-5.1306030273e+02;-1.1647185059e+03;
7.2460937500e+00;-5.1620581055e+02;-1.1708489990e+03;
7.2490234375e+00;-5.2822302246e+02;-1.1904687500e+03;
7.2529296875e+00;-5.2746099854e+02;-1.2171412354e+03;
7.2558593750e+00;-5.2674584961e+02;-1.1723895264e+03;
7.2597656250e+00;-5.2300732422e+02;-1.1746822510e+03;
7.2626953125e+00;-5.2251708984e+02;-1.1476539307e+03;
7.2666015625e+00;-5.1894323730e+02;-1.1299071045e+03;
7.2695312500e+00;-5.2119250488e+02;-1.1701367188e+03;
7.2724609375e+00;-5.1905853271e+02;-1.1728208008e+03;
7.2763671875e+00;-5.2313916016e+02;-1.1582640381e+03;
7.2792968750e+00;-5.1461492920e+02;-1.1799030762e+03;
7.2832031250e+00;-5.3061022949e+02;-1.2003917236e+03;
7.2861328125e+00;-5.2449444580e+02;-1.1607888184e+03;
7.2890625000e+00;-5.2211761475e+02;-1.1692806396e+03;
7.2929687500e+00;-5.2212817383e+02;-1.1858765869e+03;
7.2958984375e+00;-5.1968719482e+02;-1.1611235352e+03;
7.2998046875e+00;-5.2106585693e+02;-1.1908649902e+03;
7.3027343750e+00;-5.4132513428e+02;-1.1786060791e+03;
7.3066406250e+00;-5.4558959961e+02;-1.1889444580e+03;
7.3095703125e+00;-5.1824163818e+02;-1.1666585693e+03;
7.3125000000e+00;-5.2123626709e+02;-1.1732684326e+03;
7.3164062500e+00;-5.2389453125e+02;-1.1695391846e+03;
7.3193359375e+00;-5.2585284424e+02;-1.1775416260e+03;
7.3232421875e+00;-5.1983508301e+02;-1.1691069336e+03;
7.3261718750e+00;-5.2055578613e+02;-1.1918464355e+03;
7.3291015625e+00;-5.2599322510e+02;-1.1858349609e+03;
7.3330078125e+00;-5.1805261230e+02;-1.1715550537e+03;
7.3359375000e+00;-5.2166766357e+02;-1.1389550781e+03;
7.3398437500e+00;-5.2087835693e+02;-1.1586994629e+03;
7.3427734375e+00;-5.3140576172e+02;-1.1589995117e+03;
7.3457031250e+00;-5.3896051025e+02;-1.1683947754e+03;
7.3496093750e+00;-5.2316516113e+02;-1.2231433105e+03;
7.3525390625e+00;-5.2270153809e+02;-1.2311176758e+03;
7.3564453125e+00;-5.1383575439e+02;-1.1664211426e+03;
7.3593750000e+00;-5.1653247070e+02;-1.1588681641e+03;
7.3632812500e+00;-5.2914233398e+02;-1.1461531982e+03;
7.3662109375e+00;-5.3862048340e+02;-1.1909432373e+03;
7.3691406250e+00;-5.2330395508e+02;-1.1475748291e+03;
7.3730468750e+00;-5.2027239990e+02;-1.1589539795e+03;
7.3759765625e+00;-5.2914495850e+02;-1.1944191895e+03;
7.3798828125e+00;-5.3171765137e+02;-1.1608020020e+03;
7.3828125000e+00;-5.3291772461e+02;-1.1674466553e+03;
7.3857421875e+00;-5.3408142090e+02;-1.1996470947e+03;
7.3896484375e+00;-5.3633422852e+02;-1.1883414307e+03;
7.3925781250e+00;-5.3283105469e+02;-1.1990965576e+03;
7.3964843750e+00;-5.1807507324e+02;-1.1751972656e+03;
7.3994140625e+00;-5.2164288330e+02;-1.1944250488e+03;
7.4033203125e+00;-5.0824420166e+02;-1.1836986084e+03;
7.4062500000e+00;-5.1833825684e+02;-1.1458856201e+03;
7.4091796875e+00;-5.2739392090e+02;-1.1839517822e+03;
7.4130859375e+00;-5.2796746826e+02;-1.1525640869e+03;
7.4160156250e+00;-5.0212100220e+02;-1.1329874268e+03;
7.4199218750e+00;-4.9015072632e+02;-1.1445423584e+03;
7.4228515625e+00;-5.1159530640e+02;-1.2004020996e+03;
7.4257812500e+00;-5.1236206055e+02;-1.1619643555e+03;
7.4296875000e+00;-5.2406524658e+02;-1.1778972168e+03;
7.4326171875e+00;-5.2143011475e+02;-1.1463571777e+03;
7.4365234375e+00;-5.3115863037e+02;-1.1844345703e+03;
7.4394531250e+00;-5.2171716309e+02;-1.1942867432e+03;
7.4423828125e+00;-5.2654125977e+02;-1.1707778320e+03;
7.4462890625e+00;-5.1239178467e+02;-1.1409108887e+03;
7.4492187500e+00;-5.1750299072e+02;-1.1614091797e+03;
7.4531250000e+00;-5.2260144043e+02;-1.1598768311e+03;
7.4560546875e+00;-5.4097723389e+02;-1.2365280762e+03;
7.4599609375e+00;-5.2682733154e+02;-1.1671479492e+03;
7.4628906250e+00;-5.1176782227e+02;-1.1764685059e+03;
7.4658203125e+00;-5.2814898682e+02;-1.1663320312e+03;
7.4697265625e+00;-5.2755688477e+02;-1.1859543457e+03;
7.4726562500e+00;-5.2574475098e+02;-1.1793056641e+03;
7.4765625000e+00;-5.2694787598e+02;-1.1621171875e+03;
7.4794921875e+00;-5.2607910156e+02;-1.1693809814e+03;
7.4824218750e+00;-5.2016931152e+02;-1.1652625732e+03;
7.4863281250e+00;-5.2016473389e+02;-1.1525775146e+03;
7.4892578125e+00;-5.3954956055e+02;-1.1713674316e+03;
7.4931640625e+00;-5.1732763672e+02;-1.1629750977e+03;
7.4960937500e+00;-5.2072796631e+02;-1.1486020508e+03;
7.4990234375e+00;-5.2550823975e+02;-1.1765687256e+03;
7.5029296875e+00;-5.2874121094e+02;-1.1988409424e+03;
7.5058593750e+00;-5.2979492188e+02;-1.1938691406e+03;
7.5097656250e+00;-5.2679559326e+02;-1.2298079834e+03;
7.5126953125e+00;-5.2885937500e+02;-1.1600441895e+03;
7.5166015625e+00;-5.2404937744e+02;-1.1657548828e+03;
7.5195312500e+00;-5.2104669189e+02;-1.1847829590e+03;
7.5224609375e+00;-5.3006622314e+02;-1.1896044922e+03;
7.5263671875e+00;-5.1877221680e+02;-1.1363250732e+03;
7.5292968750e+00;-5.2659954834e+02;-1.1393863525e+03;
7.5332031250e+00;-5.2613507080e+02;-1.1563713379e+03;
7.5361328125e+00;-5.2448016357e+02;-1.1698176270e+03;
7.5390625000e+00;-5.1874755859e+02;-1.1543894043e+03;
7.5429687500e+00;-5.1259472656e+02;-1.1485382080e+03;
7.5458984375e+00;-5.0692483521e+02;-1.1419782715e+03;
7.5498046875e+00;-5.1581646729e+02;-1.1702229004e+03;
7.5527343750e+00;-5.1685369873e+02;-1.1573831787e+03;
7.5566406250e+00;-5.1098162842e+02;-1.1674616699e+03;
7.5595703125e+00;-5.2164080811e+02;-1.1485987549e+03;
7.5625000000e+00;-5.2693634033e+02;-1.1587327881e+03;
7.5664062500e+00;-5.2905889893e+02;-1.1705527344e+03;
7.5693359375e+00;-5.1926440430e+02;-1.1606989746e+03;
7.5732421875e+00;-5.1532769775e+02;-1.1522318115e+03;
7.5761718750e+00;-5.0679547119e+02;-1.1503461914e+03;
7.5791015625e+00;-5.3127557373e+02;-1.1730524902e+03;
7.5830078125e+00;-5.0556182861e+02;-1.1448625488e+03;
7.5859375000e+00;-4.9926724243e+02;-1.1581650391e+03;
7.5898437500e+00;-5.1101135254e+02;-1.1581726074e+03;
7.5927734375e+00;-5.1368688965e+02;-1.1584071045e+03;
7.5957031250e+00;-5.2327630615e+02;-1.1411838379e+03;
7.5996093750e+00;-5.1860284424e+02;-1.1557770996e+03;
7.6025390625e+00;-4.8078030396e+02;-1.1287602539e+03;
7.6064453125e+00;-4.7268032837e+02;-1.1149149170e+03;
7.6093750000e+00;-4.6739187622e+02;-1.1249792480e+03;
7.6132812500e+00;-4.6033975220e+02;-1.0726505127e+03;
7.6162109375e+00;-4.2692581177e+02;-1.0451767578e+03;
7.6191406250e+00;-4.0183761597e+02;-1.0586240234e+03;
7.6230468750e+00;-3.5609811401e+02;-1.0217651978e+03;
7.6259765625e+00;-3.4647674561e+02;-1.0082140503e+03;
7.6298828125e+00;-3.2427893066e+02;-9.8718383789e+02;
7.6328125000e+00;-3.5616650391e+02;-9.9260949707e+02;
7.6357421875e+00;-3.4204656982e+02;-9.8846173096e+02;
7.6396484375e+00;-3.4052810669e+02;-9.7548236084e+02;
7.6425781250e+00;-3.2022494507e+02;-9.8614178467e+02;
7.6464843750e+00;-3.3057302856e+02;-1.0272778320e+03;
7.6494140625e+00;-3.3992547607e+02;-1.0879241943e+03;
7.6533203125e+00;-3.2244210815e+02;-1.0040522461e+03;
7.6562500000e+00;-2.9099285889e+02;-8.8469696045e+02;
7.6591796875e+00;-2.8168090820e+02;-9.0341271973e+02;
7.6630859375e+00;-2.9075439453e+02;-9.5779803467e+02;
7.6660156250e+00;-2.8443893433e+02;-9.2855517578e+02;
7.6699218750e+00;-2.9149447632e+02;-9.1750134277e+02;
7.6728515625e+00;-2.8940509033e+02;-9.3956921387e+02;
7.6757812500e+00;-2.8505862427e+02;-9.5724609375e+02;
7.6796875000e+00;-3.0743286133e+02;-9.9414416504e+02;
7.6826171875e+00;-3.0243734741e+02;-9.4927215576e+02;
7.6865234375e+00;-2.9845370483e+02;-9.0522814941e+02;
7.6894531250e+00;-3.1274279785e+02;-9.1988104248e+02;
7.6923828125e+00;-3.1486660767e+02;-9.6814465332e+02;
7.6962890625e+00;-3.1689855957e+02;-9.6654003906e+02;
7.6992187500e+00;-3.1515234375e+02;-9.5816772461e+02;
7.7031250000e+00;-3.2807739258e+02;-9.7446105957e+02;
7.7060546875e+00;-3.4539721680e+02;-9.9848675537e+02;
7.7099609375e+00;-3.3588165283e+02;-1.0444185791e+03;
7.7128906250e+00;-3.4052624512e+02;-9.9720874023e+02;
7.7158203125e+00;-3.3618960571e+02;-9.3645202637e+02;
7.7197265625e+00;-3.3735687256e+02;-9.4151287842e+02;
7.7226562500e+00;-3.4746810913e+02;-9.9359649658e+02;
7.7265625000e+00;-3.5981396484e+02;-1.0467154541e+03;
7.7294921875e+00;-3.6234869385e+02;-1.0024848633e+03;
7.7324218750e+00;-3.7793579102e+02;-1.0042126465e+03;
7.7363281250e+00;-3.8620324707e+02;-1.0402572021e+03;
7.7392578125e+00;-4.0038107300e+02;-1.0321590576e+03;
7.7431640625e+00;-3.8651220703e+02;-1.0812984619e+03;
7.7460937500e+00;-4.1252740479e+02;-1.0612331543e+03;
7.7490234375e+00;-4.1612515259e+02;-1.1248569336e+03;
7.7529296875e+00;-4.3416223145e+02;-1.0578735352e+03;
7.7558593750e+00;-4.1566213989e+02;-1.0529265137e+03;
7.7597656250e+00;-4.2018743896e+02;-1.0613843994e+03;
7.7626953125e+00;-4.3916925049e+02;-1.1178406982e+03;
7.7666015625e+00;-4.3658666992e+02;-1.1119381104e+03;
7.7695312500e+00;-4.4276361084e+02;-1.0792092285e+03;
7.7724609375e+00;-4.4817242432e+02;-1.0704729004e+03;
7.7763671875e+00;-4.3630868530e+02;-1.0968680420e+03;
7.7792968750e+00;-4.5897753906e+02;-1.0833636475e+03;
7.7832031250e+00;-4.6481390381e+02;-1.1027724609e+03;
7.7861328125e+00;-4.6003829956e+02;-1.1025504150e+03;
7.7890625000e+00;-4.6603128052e+02;-1.1236055908e+03;
7.7929687500e+00;-4.7359381104e+02;-1.1140472412e+03;
7.7958984375e+00;-4.7701864624e+02;-1.1271147461e+03;
7.7998046875e+00;-4.7687484741e+02;-1.1378155518e+03;
7.8027343750e+00;-4.7207873535e+02;-1.0983480225e+03;
7.8066406250e+00;-4.7374548340e+02;-1.1440661621e+03;
7.8095703125e+00;-4.7869247437e+02;-1.1312537842e+03;
7.8125000000e+00;-4.8622430420e+02;-1.1442348633e+03;
7.8164062500e+00;-5.0062503052e+02;-1.1456552734e+03;
7.8193359375e+00;-4.9084902954e+02;-1.1563609619e+03;
7.8232421875e+00;-4.8605029297e+02;-1.1114471436e+03;
7.8261718750e+00;-4.8592291260e+02;-1.1695562744e+03;
7.8291015625e+00;-4.8744338989e+02;-1.1506125488e+03;
7.8330078125e+00;-5.0051275635e+02;-1.1000324707e+03;
7.8359375000e+00;-4.9329165649e+02;-1.1347530518e+03;
7.8398437500e+00;-4.9603363037e+02;-1.1471663818e+03;
7.8427734375e+00;-4.8082418823e+02;-1.1207374268e+03;
7.8457031250e+00;-4.8670791626e+02;-1.1287540283e+03;
7.8496093750e+00;-5.0531805420e+02;-1.1727363281e+03;
7.8525390625e+00;-4.9598641968e+02;-1.1268612061e+03;
7.8564453125e+00;-4.9120013428e+02;-1.1205712891e+03;
7.8593750000e+00;-4.9358425903e+02;-1.1298859863e+03;
7.8632812500e+00;-5.1779473877e+02;-1.1499281006e+03;
7.8662109375e+00;-5.0923941040e+02;-1.1410415039e+03;
7.8691406250e+00;-5.0968600464e+02;-1.1541926270e+03;
7.8730468750e+00;-5.3308563232e+02;-1.1438443604e+03;
7.8759765625e+00;-5.3009326172e+02;-1.1516956787e+03;
7.8798828125e+00;-5.0620004272e+02;-1.1832609863e+03;
7.8828125000e+00;-5.1161260986e+02;-1.1974576416e+03;
7.8857421875e+00;-5.0909649658e+02;-1.1750233154e+03;
7.8896484375e+00;-5.1206298828e+02;-1.1812791748e+03;
7.8925781250e+00;-5.2215405273e+02;-1.1711966553e+03;
7.8964843750e+00;-5.1988305664e+02;-1.1402751465e+03;
7.8994140625e+00;-5.1040231323e+02;-1.1352709961e+03;
7.9033203125e+00;-5.1084573364e+02;-1.1188098145e+03;
7.9062500000e+00;-5.1419024658e+02;-1.1475339355e+03;
7.9091796875e+00;-5.2676525879e+02;-1.1737045898e+03;
7.9130859375e+00;-5.0997857666e+02;-1.1418074951e+03;
7.9160156250e+00;-5.0760272217e+02;-1.1385192871e+03;
7.9199218750e+00;-5.0413003540e+02;-1.1368555908e+03;
7.9228515625e+00;-5.2172515869e+02;-1.1433109131e+03;
7.9257812500e+00;-4.9404446411e+02;-1.1499628906e+03;
7.9296875000e+00;-5.1552001953e+02;-1.1856485596e+03;
7.9326171875e+00;-5.1266571045e+02;-1.2015023193e+03;
7.9365234375e+00;-5.0457363892e+02;-1.1421116943e+03;
7.9394531250e+00;-5.1402008057e+02;-1.1717651367e+03;
7.9423828125e+00;-5.0823837280e+02;-1.1832351074e+03;
7.9462890625e+00;-5.1130227661e+02;-1.2076550293e+03;
7.9492187500e+00;-5.1421093750e+02;-1.1671861572e+03;
7.9531250000e+00;-5.1644848633e+02;-1.1106043701e+03;
7.9560546875e+00;-5.1735913086e+02;-1.1084844971e+03;
7.9599609375e+00;-5.1254534912e+02;-1.1449794922e+03;
7.9628906250e+00;-5.1135131836e+02;-1.1501191406e+03;
7.9658203125e+00;-5.1779486084e+02;-1.1282463379e+03;
7.9697265625e+00;-5.1326525879e+02;-1.1490230713e+03;
7.9726562500e+00;-5.0939248657e+02;-1.1550919189e+03;
7.9765625000e+00;-5.1912908936e+02;-1.1687379150e+03;
7.9794921875e+00;-5.1699822998e+02;-1.1711177979e+03;
7.9824218750e+00;-5.0964654541e+02;-1.1673684082e+03;
7.9863281250e+00;-5.1699835205e+02;-1.1943516846e+03;
7.9892578125e+00;-5.2361663818e+02;-1.1626666260e+03;
7.9931640625e+00;-5.1314324951e+02;-1.1618554688e+03;
7.9960937500e+00;-5.1129364014e+02;-1.1255924072e+03;
7.9990234375e+00;-5.0816455078e+02;-1.1595925293e+03;
8.0029296875e+00;-5.2140441895e+02;-1.1321455078e+03;
8.0058593750e+00;-5.1251788330e+02;-1.1485495605e+03;
8.0097656250e+00;-5.2137377930e+02;-1.1881981201e+03;
8.0126953125e+00;-5.0995104980e+02;-1.1224445801e+03;
8.0166015625e+00;-5.0965545654e+02;-1.1767535400e+03;
8.0195312500e+00;-5.2243316650e+02;-1.1636188965e+03;
8.0224609375e+00;-5.2663446045e+02;-1.1271147461e+03;
8.0263671875e+00;-5.2291674805e+02;-1.1445413818e+03;
8.0292968750e+00;-5.3462957764e+02;-1.1623049316e+03;
8.0332031250e+00;-5.3311718750e+02;-1.2072080078e+03;
8.0361328125e+00;-5.2358575439e+02;-1.1846805420e+03;
8.0390625000e+00;-5.2667852783e+02;-1.1841173096e+03;
8.0429687500e+00;-5.3460321045e+02;-1.1906087646e+03;
8.0458984375e+00;-5.1173507690e+02;-1.1447270508e+03;
8.0498046875e+00;-5.1141342163e+02;-1.1226409912e+03;
8.0527343750e+00;-5.1686083984e+02;-1.1444146729e+03;
8.0566406250e+00;-5.1683636475e+02;-1.1311435547e+03;
8.0595703125e+00;-5.2012878418e+02;-1.1491713867e+03;
8.0625000000e+00;-5.4102746582e+02;-1.1647126465e+03;
8.0664062500e+00;-5.1817559814e+02;-1.1472441406e+03;
8.0693359375e+00;-5.2226458740e+02;-1.1483129883e+03;
8.0732421875e+00;-5.2525323486e+02;-1.1658004150e+03;
8.0761718750e+00;-5.1575421143e+02;-1.1846241455e+03;
8.0791015625e+00;-5.1921215820e+02;-1.1467697754e+03;
8.0830078125e+00;-5.3306591797e+02;-1.1591533203e+03;
8.0859375000e+00;-5.2676733398e+02;-1.1896599121e+03;
8.0898437500e+00;-5.2394171143e+02;-1.2058782959e+03;
8.0927734375e+00;-5.1856506348e+02;-1.1769653320e+03;
8.0957031250e+00;-5.2171594238e+02;-1.1300373535e+03;
8.0996093750e+00;-5.3837365723e+02;-1.1895510254e+03;
8.1025390625e+00;-5.3732641602e+02;-1.1918311768e+03;
8.1064453125e+00;-5.2199566650e+02;-1.1357570801e+03;
8.1093750000e+00;-5.3732928467e+02;-1.1580305176e+03;
8.1132812500e+00;-5.2743048096e+02;-1.1659199219e+03;
8.1162109375e+00;-5.1839392090e+02;-1.1369603271e+03;
8.1191406250e+00;-5.1492272949e+02;-1.1365140381e+03;
8.1230468750e+00;-5.1191796875e+02;-1.1708668213e+03;
8.1259765625e+00;-5.2271972656e+02;-1.1979549561e+03;
8.1298828125e+00;-5.1822698975e+02;-1.2236376953e+03;
8.1328125000e+00;-5.0770550537e+02;-1.1605989990e+03;
8.1357421875e+00;-5.2447210693e+02;-1.1562407227e+03;
8.1396484375e+00;-5.1945330811e+02;-1.1560743408e+03;
8.1425781250e+00;-5.1792742920e+02;-1.2450302734e+03;
8.1464843750e+00;-5.1611053467e+02;-1.2124327393e+03;
8.1494140625e+00;-5.1103775024e+02;-1.1271306152e+03;
8.1533203125e+00;-5.1001541138e+02;-1.1819084473e+03;
8.1562500000e+00;-5.2696411133e+02;-1.2018940430e+03;
8.1591796875e+00;-5.0893106079e+02;-1.1980247803e+03;
8.1630859375e+00;-5.1302575684e+02;-1.1668687744e+03;
8.1660156250e+00;-5.2184204102e+02;-1.1735345459e+03;
8.1699218750e+00;-5.2141314697e+02;-1.1863792725e+03;
8.1728515625e+00;-5.1135961914e+02;-1.1883992920e+03;
8.1757812500e+00;-5.3178979492e+02;-1.2299924316e+03;
8.1796875000e+00;-5.1676196289e+02;-1.2267049561e+03;
8.1826171875e+00;-5.2682135010e+02;-1.1948345947e+03;
8.1865234375e+00;-5.1572204590e+02;-1.1846281738e+03;
8.1894531250e+00;-5.2142034912e+02;-1.1526422119e+03;
8.1923828125e+00;-5.3010302734e+02;-1.1769848633e+03;
8.1962890625e+00;-5.1963287354e+02;-1.1716456299e+03;
8.1992187500e+00;-5.2232336426e+02;-1.2048363037e+03;
8.2031250000e+00;-5.1961071777e+02;-1.2060322266e+03;
8.2060546875e+00;-5.2187011719e+02;-1.2224702148e+03;
8.2099609375e+00;-5.3359368896e+02;-1.1708570557e+03;
8.2128906250e+00;-5.3461212158e+02;-1.2011162109e+03;
8.2158203125e+00;-5.3011419678e+02;-1.1957031250e+03;
8.2197265625e+00;-5.3403234863e+02;-1.1942147217e+03;
8.2226562500e+00;-5.3809429932e+02;-1.1810825195e+03;
8.2265625000e+00;-5.1614862061e+02;-1.2103907471e+03;
8.2294921875e+00;-5.3509503174e+02;-1.2538146973e+03;
8.2324218750e+00;-5.3166552734e+02;-1.1511563721e+03;
8.2363281250e+00;-5.4053149414e+02;-1.1850678711e+03;
8.2392578125e+00;-5.2054235840e+02;-1.1952216797e+03;
8.2431640625e+00;-5.2838165283e+02;-1.1928391113e+03;
8.2460937500e+00;-5.2940075684e+02;-1.1950545654e+03;
8.2490234375e+00;-5.3962182617e+02;-1.2318090820e+03;
8.2529296875e+00;-5.2790679932e+02;-1.1914398193e+03;
8.2558593750e+00;-5.2773657227e+02;-1.1650323486e+03;
8.2597656250e+00;-5.3901580811e+02;-1.1995545654e+03;
8.2626953125e+00;-5.2519390869e+02;-1.2140545654e+03;
8.2666015625e+00;-5.3347540283e+02;-1.2021439209e+03;
8.2695312500e+00;-5.3253424072e+02;-1.2168469238e+03;
8.2724609375e+00;-5.3194995117e+02;-1.1858041992e+03;
8.2763671875e+00;-5.1946221924e+02;-1.1606256104e+03;
8.2792968750e+00;-5.3481176758e+02;-1.1796257324e+03;
8.2832031250e+00;-5.3389288330e+02;-1.1971057129e+03;
8.2861328125e+00;-5.3164880371e+02;-1.1888165283e+03;
8.2890625000e+00;-5.2832299805e+02;-1.2382658691e+03;
8.2929687500e+00;-5.2203302002e+02;-1.2307545166e+03;
8.2958984375e+00;-5.2485656738e+02;-1.1699544678e+03;
8.2998046875e+00;-5.2678796387e+02;-1.2427342529e+03;
8.3027343750e+00;-5.1333679199e+02;-1.1753300781e+03;
8.3066406250e+00;-5.2235607910e+02;-1.1719936523e+03;
8.3095703125e+00;-5.2086145020e+02;-1.1714085693e+03;
