Time (s);Fp1;Fp2;Sampling Rate
8.0273437500e-01;-2.2985807800e+02;-9.4035668945e+02;
8.0664062500e-01;-2.3572923279e+02;-9.3931213379e+02;
8.0957031250e-01;-2.3511785889e+02;-9.2299719238e+02;
8.1250000000e-01;-2.4370240784e+02;-9.4187414551e+02;
8.1640625000e-01;-2.4551889038e+02;-9.5337500000e+02;
8.1933593750e-01;-2.3571920776e+02;-9.4351037598e+02;
8.2324218750e-01;-2.4231890869e+02;-9.4710284424e+02;
8.2617187500e-01;-2.3421705627e+02;-9.4170379639e+02;
8.2910156250e-01;-2.3899113464e+02;-9.4223992920e+02;
8.3300781250e-01;-2.3932014465e+02;-9.5494500732e+02;
8.3593750000e-01;-2.3510534668e+02;-9.5524664307e+02;
8.3984375000e-01;-2.4363586426e+02;-9.4870013428e+02;
8.4277343750e-01;-2.3270527649e+02;-9.2840625000e+02;
8.4570312500e-01;-2.3313475037e+02;-9.3183831787e+02;
8.4960937500e-01;-2.3477919006e+02;-9.3347625732e+02;
8.5253906250e-01;-2.3987344360e+02;-9.4459429932e+02;
8.5644531250e-01;-2.3792747498e+02;-9.4567785645e+02;
8.5937500000e-01;-2.3192572021e+02;-9.1403753662e+02;
8.6328125000e-01;-2.3660435486e+02;-9.2084252930e+02;
8.6621093750e-01;-2.3239401245e+02;-9.3079870605e+02;
8.6914062500e-01;-2.4456375122e+02;-9.4723333740e+02;
8.7304687500e-01;-2.3661201477e+02;-9.6943756104e+02;
8.7597656250e-01;-2.3497180176e+02;-9.5482446289e+02;
8.7988281250e-01;-2.3841384888e+02;-9.6671276855e+02;
8.8281250000e-01;-2.3855876160e+02;-9.4725488281e+02;
8.8574218750e-01;-2.3464913940e+02;-9.1497979736e+02;
8.8964843750e-01;-2.3723667908e+02;-9.4896417236e+02;
8.9257812500e-01;-2.2985734558e+02;-9.1561956787e+02;
8.9648437500e-01;-2.4214978027e+02;-9.2638702393e+02;
8.9941406250e-01;-2.4139291382e+02;-9.4281506348e+02;
9.0332031250e-01;-2.4559297180e+02;-9.7297113037e+02;
9.0625000000e-01;-2.4426420593e+02;-9.4781182861e+02;
9.0917968750e-01;-2.4351051331e+02;-9.2565570068e+02;
9.1308593750e-01;-2.4785722351e+02;-9.4237292480e+02;
9.1601562500e-01;-2.4034167480e+02;-9.4269940186e+02;
9.1992187500e-01;-2.4139242554e+02;-9.4795471191e+02;
9.2285156250e-01;-2.4921492004e+02;-9.5097955322e+02;
9.2578125000e-01;-2.4533256531e+02;-9.4408715820e+02;
9.2968750000e-01;-2.4033914185e+02;-9.6047949219e+02;
9.3261718750e-01;-2.3870024109e+02;-9.2172344971e+02;
9.3652343750e-01;-2.3824874878e+02;-9.2943420410e+02;
9.3945312500e-01;-2.4186260986e+02;-9.3998791504e+02;
9.4238281250e-01;-2.4065367126e+02;-9.4359613037e+02;
9.4628906250e-01;-2.4592663574e+02;-9.5644659424e+02;
9.4921875000e-01;-2.4369171143e+02;-9.4699060059e+02;
9.5312500000e-01;-2.4610934448e+02;-9.4036419678e+02;
9.5605468750e-01;-2.4246963501e+02;-9.3428717041e+02;
9.5996093750e-01;-2.4423452759e+02;-9.3811169434e+02;
9.6289062500e-01;-2.4036618042e+02;-9.5026153564e+02;
9.6582031250e-01;-2.3959864807e+02;-9.5010192871e+02;
9.6972656250e-01;-2.3207777405e+02;-9.4736389160e+02;
9.7265625000e-01;-2.4725192261e+02;-9.4930432129e+02;
9.7656250000e-01;-2.4907501221e+02;-9.6924322510e+02;
9.7949218750e-01;-2.5523786926e+02;-9.3863421631e+02;
9.8242187500e-01;-2.4052326965e+02;-9.4047149658e+02;
9.8632812500e-01;-2.4787464905e+02;-9.5749615479e+02;
9.8925781250e-01;-2.4504176331e+02;-9.4562115479e+02;
9.9316406250e-01;-2.4367198181e+02;-9.4151605225e+02;
9.9609375000e-01;-2.5030397034e+02;-9.5391284180e+02;
9.9902343750e-01;-2.4319732666e+02;-9.2715148926e+02;
1.0029296875e+00;-2.4050581360e+02;-9.4286724854e+02;
1.0058593750e+00;-2.4889895630e+02;-9.5154718018e+02;
1.0097656250e+00;-2.4305142212e+02;-9.4659442139e+02;
1.0126953125e+00;-2.4275337219e+02;-9.5144488525e+02;
1.0166015625e+00;-2.5357489014e+02;-9.7554559326e+02;
1.0195312500e+00;-2.5100515747e+02;-9.4038439941e+02;
1.0224609375e+00;-2.4712060547e+02;-9.3438458252e+02;
1.0263671875e+00;-2.4664773560e+02;-9.4144561768e+02;
1.0292968750e+00;-2.4503207397e+02;-9.5615905762e+02;
1.0332031250e+00;-2.5388116455e+02;-9.3996636963e+02;
1.0361328125e+00;-2.4455149841e+02;-9.4326715088e+02;
1.0390625000e+00;-2.5298971558e+02;-9.4330364990e+02;
1.0429687500e+00;-2.4217889404e+02;-9.6114422607e+02;
1.0458984375e+00;-2.4636825562e+02;-9.6290270996e+02;
1.0498046875e+00;-2.5191963196e+02;-9.3014984131e+02;
1.0527343750e+00;-2.4489529419e+02;-9.3038647461e+02;
1.0566406250e+00;-2.4084306335e+02;-9.3960137939e+02;
1.0595703125e+00;-2.3992922974e+02;-9.3747070312e+02;
1.0625000000e+00;-2.4997320557e+02;-9.5837048340e+02;
1.0664062500e+00;-2.4156166077e+02;-9.3636230469e+02;
1.0693359375e+00;-2.5116975403e+02;-9.3603906250e+02;
1.0732421875e+00;-2.4500439453e+02;-9.4492663574e+02;
1.0761718750e+00;-2.4754833984e+02;-9.7402154541e+02;
1.0791015625e+00;-2.5266740417e+02;-9.6226293945e+02;
1.0830078125e+00;-2.4965588379e+02;-9.4716955566e+02;
1.0859375000e+00;-2.5206782532e+02;-9.4748199463e+02;
1.0898437500e+00;-2.6407870483e+02;-9.5047113037e+02;
1.0927734375e+00;-2.4932954407e+02;-9.3717272949e+02;
1.0957031250e+00;-2.5295228577e+02;-9.7520330811e+02;
1.0996093750e+00;-2.5189849854e+02;-9.4489758301e+02;
1.1025390625e+00;-2.4876614380e+02;-9.1673834229e+02;
1.1064453125e+00;-2.5792782593e+02;-9.4339764404e+02;
1.1093750000e+00;-2.5433880615e+02;-9.5036553955e+02;
1.1132812500e+00;-2.5611981201e+02;-9.6148852539e+02;
1.1162109375e+00;-2.5700503540e+02;-9.5030578613e+02;
1.1191406250e+00;-2.5506227112e+02;-9.5983227539e+02;
1.1230468750e+00;-2.5418513489e+02;-9.5717211914e+02;
1.1259765625e+00;-2.5611590576e+02;-9.4127947998e+02;
1.1298828125e+00;-2.4909437561e+02;-9.2372607422e+02;
1.1328125000e+00;-2.5165605164e+02;-9.5222521973e+02;
1.1357421875e+00;-2.4529920959e+02;-9.4522332764e+02;
1.1396484375e+00;-2.5265449524e+02;-9.5771411133e+02;
1.1425781250e+00;-2.5477592468e+02;-9.6076464844e+02;
1.1464843750e+00;-2.4742648315e+02;-9.3109289551e+02;
1.1494140625e+00;-2.5927453613e+02;-9.2727453613e+02;
1.1533203125e+00;-2.4981105042e+02;-9.2834570312e+02;
1.1562500000e+00;-2.5281698608e+02;-9.4913983154e+02;
1.1591796875e+00;-2.5433622742e+02;-9.9109436035e+02;
1.1630859375e+00;-2.5164756775e+02;-9.4649462891e+02;
1.1660156250e+00;-2.4908996582e+02;-9.2763018799e+02;
1.1699218750e+00;-2.4788272095e+02;-9.3516894531e+02;
1.1728515625e+00;-2.4968710327e+02;-9.6534906006e+02;
1.1757812500e+00;-2.5194113159e+02;-9.7484741211e+02;
1.1796875000e+00;-2.4443197632e+02;-9.3022113037e+02;
1.1826171875e+00;-2.5463230896e+02;-9.2835815430e+02;
1.1865234375e+00;-2.4682206726e+02;-9.4618463135e+02;
1.1894531250e+00;-2.4952230835e+02;-9.7210931396e+02;
