Time (s);FP1;FP2;Sampling Rate
0.837891;2714.756104;23408.759766;
0.839844;2715.998047;23397.851563;
0.841797;2715.929199;23386.240234;
0.843750;2723.706055;23387.830078;
0.845703;2728.440674;23403.980469;
0.847656;2723.183105;23431.013672;
0.849609;2723.710449;23446.437500;
0.851563;2715.475586;23432.867188;
0.853516;2722.565430;23425.876953;
0.855469;2716.627197;23414.142578;
0.857422;2718.946533;23415.283203;
0.859375;2725.368896;23409.923828;
0.861328;2718.669189;23410.800781;
0.863281;2692.485840;23416.804688;
0.865234;2699.368164;23457.740234;
0.867188;2721.847656;23460.814453;
0.869141;2703.226074;23441.832031;
0.871094;2677.008789;23411.736328;
0.873047;2680.565674;23412.158203;
0.875000;2671.126221;23389.574219;
0.876953;2686.648682;23397.037109;
0.878906;2686.056152;23423.353516;
0.880859;2684.208252;23433.152344;
0.882813;2699.061279;23446.830078;
0.884766;2685.601318;23436.994141;
0.886719;2691.125488;23435.728516;
0.888672;2687.240723;23412.849609;
0.890625;2681.950928;23403.746094;
0.892578;2691.912354;23421.648438;
0.894531;2697.240234;23427.621094;
0.896484;2690.389404;23434.171875;
0.898438;2686.336182;23430.615234;
0.900391;2687.805908;23436.957031;
0.902344;2692.627197;23438.912109;
0.904297;2694.743652;23454.644531;
0.906250;2695.353516;23435.033203;
0.908203;2696.816406;23415.941406;
0.910156;2694.533936;23409.246094;
0.912109;2699.884766;23427.744141;
0.914063;2705.131592;23452.078125;
0.916016;2704.964600;23465.820313;
0.917969;2699.287109;23463.416016;
0.919922;2691.168945;23447.373047;
0.921875;2688.946777;23429.873047;
0.923828;2691.381592;23426.763672;
0.925781;2687.063232;23419.306641;
0.927734;2688.104248;23421.648438;
0.929688;2700.425781;23435.212891;
0.931641;2677.871582;23429.619141;
0.933594;2679.389893;23429.568359;
0.935547;2666.135498;23403.853516;
0.937500;2674.227051;23425.843750;
0.939453;2660.144287;23416.720703;
0.941406;2674.372314;23416.041016;
0.943359;2683.182129;23410.570313;
0.945313;2679.438721;23412.072266;
0.947266;2670.162109;23413.921875;
0.949219;2684.652344;23443.173828;
0.951172;2681.641602;23440.392578;
0.953125;2673.872070;23436.173828;
0.955078;2667.494385;23420.394531;
0.957031;2654.043945;23406.054688;
0.958984;2628.003174;23394.449219;
0.960938;2666.258545;23407.861328;
0.962891;2688.802002;23437.019531;
0.964844;2676.995117;23444.681641;
0.966797;2647.553711;23435.412109;
0.968750;2672.995117;23430.277344;
0.970703;2686.983887;23419.544922;
0.972656;2670.784424;23408.443359;
0.974609;2681.937988;23404.533203;
0.976563;2675.631348;23397.486328;
0.978516;2672.316162;23402.990234;
0.980469;2674.785889;23421.173828;
0.982422;2679.520020;23447.771484;
0.984375;2661.848877;23448.748047;
0.986328;2657.083252;23431.300781;
0.988281;2678.115723;23427.982422;
0.990234;2691.423584;23419.626953;
0.992188;2685.410156;23409.189453;
0.994141;2688.012695;23421.882813;
0.996094;2703.005127;23451.460938;
0.998047;2708.048584;23454.300781;
1.000000;2710.344971;23458.492188;
1.001953;2697.974121;23442.908203;
1.003906;2694.617432;23431.509766;
1.005859;2683.870850;23418.203125;
1.007813;2675.571777;23398.126953;
1.009766;2682.570801;23399.888672;
1.011719;2699.764404;23428.554688;
