Time (s);FP1;FP2;Sampling Rate
0.386719;5.996552;2.247133;
0.388672;5.581055;2.214461;
0.390625;4.250336;1.083154;
0.392578;6.103943;2.859108;
0.394531;5.349548;2.592907;
0.396484;5.584869;2.593060;
0.398438;4.911743;1.621632;
0.400391;4.350555;1.397416;
0.402344;5.153717;1.333721;
0.404297;4.849304;1.854703;
0.406250;4.855347;1.824656;
0.408203;4.228455;1.767496;
0.410156;5.840149;2.197270;
0.412109;5.234772;1.657052;
0.414063;4.991882;2.118430;
0.416016;5.655914;3.499602;
0.417969;5.016022;3.281005;
0.419922;4.544495;2.273912;
0.421875;4.928925;2.926040;
0.423828;3.423157;1.402912;
0.425781;3.961975;1.486150;
0.427734;5.257690;2.771504;
0.429688;3.876526;1.626548;
0.431641;5.570221;0.434599;
0.433594;5.785767;2.059803;
0.435547;4.197784;2.790161;
0.437500;6.053650;3.091690;
0.439453;5.927277;1.814550;
0.441406;4.619659;1.632502;
0.443359;5.249237;0.352614;
0.445313;5.968445;0.542905;
0.447266;6.779785;2.578403;
0.449219;2.749756;-0.780342;
0.451172;5.478210;1.667678;
0.453125;4.891754;1.624930;
0.455078;4.591980;1.827557;
0.457031;3.764038;1.067887;
0.458984;6.019531;2.702954;
0.460938;3.678497;1.251155;
0.462891;5.384705;2.247591;
0.464844;4.530548;1.657602;
0.466797;4.918976;2.242400;
0.468750;4.765961;1.989543;
0.470703;6.825897;2.928055;
0.472656;4.372772;1.961238;
0.474609;4.333344;0.314476;
0.476563;6.940979;2.592694;
0.478516;4.329254;1.319217;
0.480469;3.601166;1.328469;
0.482422;5.937561;3.673100;
0.484375;4.803955;3.099537;
0.486328;4.539734;1.513234;
0.488281;5.031647;3.447510;
0.490234;5.619720;2.878100;
0.492188;5.782959;2.849948;
0.494141;4.890472;0.716037;
0.496094;4.821198;2.283317;
0.498047;5.075562;0.569318;
0.500000;4.366364;1.056955;
0.501953;5.374573;0.468218;
0.503906;3.656708;1.484806;
0.505859;5.124298;2.975475;
0.507813;5.555878;1.935283;
0.509766;4.154785;2.288996;
0.511719;5.738953;2.749763;
0.513672;5.098846;2.705336;
0.515625;5.556671;3.226226;
0.517578;4.901703;0.146597;
0.519531;4.161377;1.405264;
0.521484;5.342987;1.333843;
0.523438;3.042480;0.826144;
0.525391;5.544586;2.020628;
0.527344;5.261353;0.910756;
0.529297;5.528961;1.150575;
0.531250;5.054657;1.687281;
0.533203;5.388245;1.591861;
0.535156;6.443420;4.373319;
0.537109;5.392914;1.658334;
0.539063;5.262665;3.382960;
0.541016;4.099335;0.915366;
0.542969;6.648499;3.571480;
0.544922;4.330658;1.268530;
0.546875;5.935486;1.506761;
0.548828;5.173889;2.455837;
0.550781;6.262482;2.176232;
0.552734;4.050842;1.848993;
0.554688;4.243164;2.697397;
0.556641;3.685730;2.730283;
0.558594;4.529877;1.923222;
0.560547;6.541687;2.861490;
0.562500;4.219818;2.519930;
0.564453;5.813660;2.771077;
0.566406;5.945496;2.227469;
0.568359;4.260681;1.244041;
0.570313;4.949005;2.197881;
0.572266;4.167480;2.642953;
0.574219;5.657074;1.106421;
0.576172;5.493317;2.031467;
0.578125;5.136597;1.848626;
0.580078;6.443604;2.762283;
0.582031;4.723511;1.483035;
0.583984;3.843597;2.566006;
0.585938;5.577728;1.981269;
0.587891;3.891022;2.032964;
0.589844;4.403046;1.467860;
0.591797;4.891815;1.074208;
0.593750;3.398163;2.072964;
0.595703;3.845215;1.554761;
0.597656;4.702179;1.510852;
0.599609;4.355835;2.311439;
0.601563;5.242462;2.332569;
0.603516;5.070496;2.380417;
0.605469;4.562225;0.707273;
0.607422;4.250793;1.201567;
0.609375;5.525726;3.627206;
0.611328;5.590515;1.002207;
0.613281;5.318024;2.046399;
0.615234;5.465668;2.386066;
0.617188;4.629669;1.851222;
0.619141;5.447174;1.995376;
0.621094;4.244354;2.338493;
0.623047;3.300385;0.304399;
0.625000;4.065002;1.264560;
0.626953;5.629608;0.279728;
0.628906;4.837677;1.436134;
0.630859;5.166931;1.548501;
0.632813;4.876434;0.793930;
0.634766;4.088745;2.423715;
0.636719;4.665375;1.580502;
0.638672;4.665222;3.298623;
0.640625;3.218201;1.790671;
0.642578;4.058533;-0.550142;
0.644531;4.537292;2.354585;
0.646484;5.698364;0.691181;
0.648438;3.884125;1.186575;
0.650391;4.063507;1.213995;
0.652344;5.554810;1.704717;
0.654297;4.537628;2.324019;
0.656250;3.962891;1.074635;
0.658203;4.336945;1.272133;
0.660156;5.518616;2.895047;
0.662109;6.184998;2.228721;
0.664063;5.417816;2.370921;
0.666016;6.196747;2.780420;
0.667969;4.494049;2.397852;
0.669922;6.094971;1.393294;
0.671875;4.782440;0.551425;
0.673828;3.506592;-0.065466;
0.675781;4.399384;0.950145;
0.677734;5.134430;2.635381;
0.679688;4.333008;1.173781;
0.681641;3.916779;0.203605;
0.683594;5.651672;0.823793;
0.685547;4.236328;-0.160032;
0.687500;5.448456;2.231683;
0.689453;6.173340;1.820962;
0.691406;4.812744;2.494158;
0.693359;4.126984;0.604097;
0.695313;4.949249;-0.335423;
0.697266;3.311798;0.717685;
0.699219;3.544250;0.467088;
0.701172;4.542084;0.473775;
0.703125;4.032867;0.588463;
0.705078;3.665588;0.693410;
0.707031;4.747223;2.935261;
0.708984;4.423615;2.192080;
0.710938;4.561279;1.540685;
0.712891;6.107147;2.523746;
0.714844;6.293335;2.425578;
0.716797;3.469238;2.154858;
0.718750;5.070923;2.646099;
0.720703;4.872955;0.752495;
0.722656;4.774933;2.530250;
0.724609;6.562897;2.984941;
0.726563;3.960663;1.352775;
0.728516;4.338989;1.850245;
0.730469;3.609833;1.144132;
0.732422;5.976349;2.266156;
0.734375;4.625000;2.168476;
0.736328;2.727081;1.521692;
0.738281;3.800171;1.677358;
0.740234;4.689087;0.518630;
0.742188;4.777130;1.836015;
0.744141;4.244049;1.691251;
0.746094;3.685730;1.548074;
0.748047;3.558014;1.744228;
0.750000;4.071655;1.751435;
0.751953;5.764526;1.955650;
0.753906;4.478607;2.552235;
0.755859;4.318481;1.187796;
0.757813;3.649597;-0.141894;
0.759766;3.664337;1.457539;
0.761719;4.124786;1.124651;
0.763672;4.762848;0.011664;
0.765625;5.869354;1.183918;
0.767578;3.822784;2.357363;
0.769531;5.695526;1.571494;
0.771484;5.788147;2.449150;
0.773438;3.869629;2.500906;
0.775391;5.138153;2.402951;
0.777344;5.842529;3.232913;
0.779297;4.853729;1.270698;
0.781250;4.193695;2.536418;
0.783203;4.399506;0.321621;
0.785156;4.824768;2.907872;
0.787109;4.818268;1.997421;
0.789063;3.863922;1.574670;
0.791016;4.957642;2.494189;
0.792969;4.588898;1.383828;
0.794922;5.095917;2.949796;
0.796875;6.030670;3.229584;
0.798828;5.362671;2.026979;
0.800781;4.732269;1.711343;
0.802734;3.396515;0.742876;
0.804688;5.155457;1.179491;
0.806641;4.699921;3.475205;
0.808594;4.357849;1.944108;
0.810547;4.086304;1.269904;
0.812500;6.247467;1.802946;
0.814453;3.629608;1.285599;
0.816406;3.191620;1.502028;
0.818359;4.753052;1.923711;
0.820313;4.547760;1.958398;
0.822266;4.237885;1.076956;
0.824219;5.414917;2.910101;
0.826172;5.261719;3.028239;
0.828125;4.509064;0.985627;
0.830078;4.251740;2.206950;
0.832031;3.690338;2.483196;
0.833984;5.175537;2.254187;
0.835938;6.177826;0.893626;
0.837891;5.024536;2.393211;
0.839844;3.608765;1.186147;
0.841797;4.027039;1.021322;
0.843750;4.454102;1.679373;
0.845703;5.807556;1.605815;
0.847656;4.593292;2.166858;
0.849609;4.330444;1.726488;
0.851563;4.875916;1.631281;
0.853516;3.365479;0.820709;
0.855469;4.900665;1.477081;
0.857422;4.097504;1.273995;
0.859375;5.476166;2.805611;
0.861328;4.234222;2.584510;
0.863281;4.801117;1.256835;
0.865234;2.928558;1.261751;
0.867188;6.156250;0.933046;
0.869141;3.559326;2.365333;
0.871094;4.129700;1.476104;
0.873047;5.005890;2.425608;
0.875000;4.596100;1.182117;
0.876953;4.721649;1.393844;
0.878906;5.018555;1.989208;
0.880859;3.249695;0.487302;
0.882813;4.628143;1.402760;
0.884766;4.884186;1.112925;
0.886719;5.671753;2.441883;
0.888672;3.957458;1.456073;
0.890625;5.326233;1.150605;
0.892578;3.968628;0.639242;
0.894531;4.054810;0.514936;
0.896484;4.727448;2.236782;
0.898438;5.103088;1.556868;
0.900391;4.070618;1.960413;
0.902344;5.103485;2.041941;
0.904297;4.631287;-0.104092;
0.906250;6.511047;2.057300;
0.908203;5.029449;0.947397;
0.910156;3.895844;1.547158;
0.912109;4.863800;1.301996;
0.914063;5.526367;2.484051;
0.916016;4.970428;1.038482;
0.917969;4.080627;1.500318;
0.919922;5.691559;2.126613;
0.921875;4.017975;2.669793;
0.923828;5.422211;2.220171;
0.925781;4.704254;1.269079;
0.927734;3.724792;1.249110;
0.929688;5.949188;2.309271;
0.931641;4.372192;2.344997;
0.933594;4.674286;1.956077;
0.935547;4.421692;1.042116;
0.937500;4.683258;1.296041;
0.939453;4.618439;2.068048;
0.941406;4.948822;2.654312;
0.943359;3.674042;1.079917;
0.945313;5.407990;2.380050;
0.947266;3.438202;-0.345499;
0.949219;4.755188;1.160681;
0.951172;4.831482;1.418729;
0.953125;4.722473;1.355004;
0.955078;3.746857;0.336675;
0.957031;4.682312;2.100231;
0.958984;3.856415;1.110696;
0.960938;5.397522;1.912871;
0.962891;5.844696;3.007628;
0.964844;5.836731;2.458921;
0.966797;4.016327;1.064925;
0.968750;7.516388;3.231691;
0.970703;4.081818;2.897948;
0.972656;3.540161;1.214911;
0.974609;5.275726;2.010215;
0.976563;3.577026;1.487738;
0.978516;2.826080;0.940771;
0.980469;3.352081;-0.337072;
0.982422;3.777863;2.258523;
0.984375;5.813049;2.372295;
0.986328;4.554779;1.512684;
0.988281;5.577789;1.654243;
0.990234;4.110382;1.947772;
0.992188;5.698151;2.511685;
0.994141;5.320587;2.301516;
0.996094;3.380463;2.145087;
0.998047;3.742096;0.460431;
1.000000;3.877350;2.125911;
1.001953;4.969025;2.723351;
1.003906;4.512115;1.508990;
1.005859;4.786377;1.939406;
1.007813;4.029877;1.600258;
1.009766;4.163483;1.819313;
1.011719;5.863220;2.160659;
1.013672;4.415619;1.920993;
1.015625;4.495483;1.666976;
1.017578;4.741455;0.200551;
1.019531;4.917145;1.380653;
1.021484;4.871796;1.010237;
1.023438;3.431244;0.545592;
1.025391;5.691254;1.219430;
1.027344;4.661621;1.800748;
1.029297;4.973236;2.119132;
1.031250;4.675232;1.533265;
1.033203;4.583405;1.371920;
1.035156;4.565155;1.199857;
1.037109;5.151001;1.490669;
1.039063;4.394806;0.391881;
1.041016;4.178925;1.719037;
1.042969;5.899780;3.978476;
1.044922;3.945801;2.830589;
1.046875;4.090485;1.625724;
1.048828;4.717590;0.705502;
1.050781;4.126984;1.370729;
1.052734;5.715912;3.250959;
1.054688;4.400696;1.866275;
1.056641;5.560760;1.459432;
1.058594;3.196655;0.519577;
1.060547;3.831543;-0.106444;
1.062500;4.739716;2.226919;
1.064453;5.079071;1.678182;
1.066406;4.660126;1.826061;
1.068359;5.153534;2.314707;
1.070313;4.602112;1.435066;
1.072266;3.899261;1.375462;
1.074219;5.299957;0.922176;
1.076172;4.713013;2.166064;
1.078125;4.196106;1.695434;
1.080078;5.200745;1.609632;
1.082031;2.798065;1.056497;
1.083984;3.698120;1.662579;
1.085938;4.001801;1.906245;
1.087891;4.078674;2.169484;
1.089844;3.884247;0.939825;
1.091797;4.299438;1.845512;
1.093750;4.943695;2.473547;
1.095703;4.066559;1.493753;
1.097656;5.232117;2.659351;
1.099609;4.606842;1.582700;
1.101563;4.225403;2.158858;
1.103516;2.528748;-0.491821;
1.105469;3.872620;1.652136;
1.107422;3.445007;0.878359;
1.109375;5.361053;1.875558;
1.111328;4.415527;1.566273;
1.113281;3.929749;1.987559;
1.115234;3.892029;0.136001;
1.117188;5.571686;1.577112;
1.119141;5.476776;1.892749;
1.121094;3.327118;1.236713;
1.123047;4.014648;2.009666;
1.125000;4.876038;1.156743;
1.126953;3.726349;1.103154;
1.128906;4.558472;1.235216;
1.130859;4.309753;2.106399;
1.132813;5.548401;1.558822;
1.134766;4.009705;1.724778;
1.136719;4.829681;1.652472;
1.138672;3.955139;0.673563;
1.140625;4.373627;1.175857;
1.142578;5.957977;1.221018;
1.144531;4.974762;1.559769;
1.146484;3.882568;0.695426;
1.148438;4.846527;0.803457;
1.150391;3.761932;0.037252;
1.152344;5.573578;1.435035;
1.154297;4.785492;0.832618;
1.156250;4.463318;1.463554;
1.158203;6.094116;2.498708;
1.160156;2.207947;1.334576;
1.162109;5.257233;0.811243;
1.164063;4.652252;1.241140;
1.166016;5.315918;0.737869;
1.167969;3.669464;0.986085;
1.169922;5.160492;1.155399;
1.171875;5.184662;1.103460;
1.173828;4.346252;1.118910;
1.175781;3.948792;0.710174;
1.177734;4.689941;1.568410;
1.179688;3.338837;1.133353;
1.181641;4.396210;2.556998;
1.183594;5.196838;2.580877;
1.185547;5.319244;2.205515;
1.187500;6.162384;1.335217;
1.189453;5.490479;1.814916;
1.191406;4.029480;0.774327;
1.193359;5.469727;1.648167;
1.195313;4.709534;2.608663;
1.197266;3.636719;2.119560;
1.199219;6.507477;2.414188;
1.201172;4.720673;0.988130;
1.203125;4.958160;1.120956;
1.205078;4.037994;1.489020;
1.207031;4.705505;2.045330;
1.208984;3.885895;2.417639;
1.210938;3.457062;0.841381;
1.212891;3.425598;-1.250667;
1.214844;4.344025;0.902878;
1.216797;5.099365;0.842450;
1.218750;4.360596;1.384348;
1.220703;5.536316;2.179744;
1.222656;5.380096;2.723473;
1.224609;5.372528;1.439310;
1.226563;5.154419;1.254179;
1.228516;5.735962;0.188368;
1.230469;5.245758;1.649449;
1.232422;3.836578;0.455027;
1.234375;6.311798;2.914834;
1.236328;5.500824;2.375806;
1.238281;4.766907;0.767151;
1.240234;4.657379;2.298676;
1.242188;3.868408;1.244010;
1.244141;5.500549;1.004375;
1.246094;5.437958;1.560776;
1.248047;5.767120;0.967123;
1.250000;4.457855;0.640921;
1.251953;5.120392;1.194514;
1.253906;5.485321;1.698671;
1.255859;5.609344;1.156132;
1.257813;4.403168;0.223574;
1.259766;4.463531;2.020414;
1.261719;4.523376;1.493875;
1.263672;3.796967;1.440898;
1.265625;4.761414;1.340805;
1.267578;5.450958;0.252582;
1.269531;4.949677;1.193689;
1.271484;4.144684;2.571014;
1.273438;5.639526;2.051681;
1.275391;5.058319;0.667028;
1.277344;6.605103;1.261232;
1.279297;5.832336;2.543166;
1.281250;5.391174;3.312211;
1.283203;5.330444;1.885115;
1.285156;4.204712;0.041344;
1.287109;5.347809;1.175704;
1.289063;5.253693;2.336020;
1.291016;4.833496;1.184651;
1.292969;5.175018;2.340508;
1.294922;4.840729;-0.481836;
1.296875;3.874359;0.681960;
1.298828;4.723297;1.500379;
1.300781;4.494476;-0.427668;
1.302734;4.805389;1.505356;
1.304688;4.139526;1.591708;
1.306641;4.692291;1.493967;
1.308594;4.848145;0.349652;
1.310547;4.553009;0.260857;
1.312500;3.486206;1.232224;
1.314453;3.024811;1.123979;
1.316406;4.845917;2.537212;
1.318359;3.958801;1.403279;
1.320313;6.465393;2.600022;
1.322266;5.960052;1.694854;
1.324219;4.284271;0.841137;
1.326172;4.851074;1.671587;
1.328125;5.371246;2.004597;
1.330078;5.575562;1.169475;
1.332031;5.054871;-0.001191;
1.333984;4.891937;2.388112;
1.335938;5.184814;1.888443;
1.337891;3.971436;1.298637;
1.339844;3.691895;0.247422;
1.341797;3.353638;0.498111;
1.343750;4.372955;1.361050;
1.345703;5.184570;0.464523;
1.347656;3.585999;1.468837;
1.349609;4.771759;1.024497;
1.351563;4.414246;0.859061;
1.353516;3.567017;0.779640;
1.355469;4.953705;0.898786;
1.357422;4.281189;1.503646;
1.359375;3.384338;0.765106;
1.361328;4.492767;1.785328;
1.363281;3.983154;0.633349;
1.365234;4.532074;1.804076;
1.367188;5.886017;1.204315;
1.369141;4.554779;1.342301;
1.371094;3.474915;1.622670;
1.373047;5.382874;1.021383;
1.375000;5.702118;0.350934;
1.376953;5.276764;2.671412;
1.378906;4.330933;0.454202;
1.380859;5.709961;1.221415;
1.382813;3.925537;-0.236949;
1.384766;4.598419;1.779801;
1.386719;5.041931;1.881695;
1.388672;5.221191;1.184102;
1.390625;4.215179;0.983703;
1.392578;5.139313;0.212216;
1.394531;4.342499;1.442760;
1.396484;4.860260;-0.061710;
1.398438;4.851685;0.645318;
1.400391;3.962250;0.293071;
1.402344;3.430115;0.070321;
1.404297;3.727966;2.115987;
1.406250;5.784058;1.357782;
1.408203;5.084503;1.445875;
1.410156;3.945343;2.003376;
