Time (s);FP1;FP2;Sampling Rate
0.351563;2555.544434;23354.255859;
0.353516;2564.854004;23388.851563;
0.355469;2559.024902;23408.222656;
0.357422;2577.451660;23441.892578;
0.359375;2589.973633;23451.605469;
0.361328;2580.222900;23431.748047;
0.363281;2571.009766;23399.871094;
0.365234;2577.306396;23387.382813;
0.367188;2569.352051;23386.683594;
0.369141;2578.868164;23396.232422;
0.371094;2555.756348;23391.082031;
0.373047;2530.328857;23388.652344;
0.375000;2588.509033;23463.310547;
0.376953;2586.566406;23425.316406;
0.378906;2579.122559;23423.716797;
0.380859;2579.613525;23427.158203;
0.382813;2566.967773;23407.591797;
0.384766;2574.302490;23416.302734;
0.386719;2571.673584;23420.402344;
0.388672;2580.007568;23438.388672;
0.390625;2581.120850;23431.664063;
0.392578;2579.776367;23415.205078;
0.394531;2560.164795;23399.296875;
0.396484;2543.527588;23372.148438;
0.398438;2552.867920;23367.769531;
0.400391;2566.207031;23404.218750;
0.402344;2596.985107;23457.814453;
0.404297;2580.503418;23448.371094;
0.406250;2597.731445;23454.894531;
0.408203;2595.138672;23461.378906;
0.410156;2591.023926;23447.791016;
0.412109;2588.119629;23439.533203;
0.414063;2564.626953;23399.835938;
0.416016;2592.577881;23409.378906;
0.417969;2578.288818;23402.890625;
0.419922;2584.954590;23408.486328;
0.421875;2581.838623;23411.048828;
0.423828;2575.391357;23423.255859;
0.425781;2580.305420;23445.029297;
0.427734;2576.503418;23435.517578;
0.429688;2579.350342;23428.982422;
0.431641;2574.933838;23404.033203;
0.433594;2575.234619;23395.455078;
0.435547;2574.202148;23401.117188;
0.437500;2577.251953;23414.998047;
0.439453;2580.437988;23429.855469;
0.441406;2573.947266;23423.615234;
0.443359;2577.439941;23416.619141;
0.445313;2572.017578;23384.193359;
0.447266;2570.569580;23395.896484;
0.449219;2566.372559;23391.154297;
0.451172;2588.357178;23412.369141;
0.453125;2585.912354;23410.205078;
0.455078;2577.378906;23419.353516;
0.457031;2577.781250;23434.982422;
0.458984;2575.188232;23430.730469;
0.460938;2569.169678;23428.000000;
0.462891;2568.687744;23420.205078;
0.464844;2573.994141;23416.007813;
0.466797;2565.684570;23387.486328;
0.468750;2582.952881;23401.794922;
0.470703;2593.166748;23413.457031;
0.472656;2588.882568;23421.226563;
0.474609;2572.147217;23414.910156;
0.476563;2576.981934;23424.226563;
0.478516;2575.077881;23413.832031;
0.480469;2593.565918;23415.166016;
0.482422;2582.307617;23406.226563;
0.484375;2575.215088;23406.230469;
0.486328;2572.461426;23410.048828;
0.488281;2578.508545;23420.486328;
0.490234;2575.131836;23426.525391;
0.492188;2579.904541;23426.923828;
0.494141;2573.240723;23412.464844;
0.496094;2589.555908;23423.835938;
0.498047;2588.564453;23411.750000;
