Time (s);FP1;FP2;Sampling Rate
0.357422;2430.481201;23254.134766;
0.359375;2507.739258;23308.671875;
0.361328;2500.070313;23292.193359;
0.363281;2496.436523;23285.894531;
0.365234;2507.899902;23303.306641;
0.367188;2511.991699;23312.685547;
0.369141;2530.813965;23353.796875;
0.371094;2512.805664;23347.281250;
0.373047;2509.086426;23332.886719;
0.375000;2515.166748;23322.242188;
0.376953;2527.973145;23312.199219;
0.378906;2513.150635;23303.505859;
0.380859;2496.867188;23300.611328;
0.382813;2505.158936;23322.990234;
0.384766;2503.816162;23328.929688;
0.386719;2501.169434;23320.738281;
0.388672;2502.155029;23322.714844;
0.390625;2499.336182;23299.964844;
0.392578;2494.063721;23286.880859;
0.394531;2500.750732;23298.730469;
0.396484;2503.090088;23297.521484;
0.398438;2495.092041;23302.982422;
0.400391;2496.635986;23304.593750;
0.402344;2497.558105;23305.445313;
0.404297;2489.216797;23320.400391;
0.406250;2490.105713;23332.373047;
0.408203;2481.572754;23310.076172;
0.410156;2488.493896;23295.666016;
0.412109;2469.453369;23250.384766;
0.414063;2498.163330;23286.300781;
0.416016;2505.106445;23317.794922;
0.417969;2488.281738;23319.050781;
0.419922;2467.763184;23311.546875;
0.421875;2450.777588;23316.324219;
0.423828;2502.567139;23332.251953;
0.425781;2509.940430;23332.359375;
0.427734;2477.726563;23309.173828;
0.429688;2488.369385;23296.214844;
0.431641;2492.072021;23288.595703;
0.433594;2485.978271;23302.060547;
0.435547;2500.477051;23329.912109;
0.437500;2480.979980;23310.511719;
0.439453;2494.052979;23300.052734;
0.441406;2501.769043;23300.726563;
0.443359;2494.954102;23292.789063;
0.445313;2501.489746;23312.689453;
0.447266;2503.995850;23301.691406;
0.449219;2511.886719;23322.666016;
0.451172;2500.030762;23339.003906;
0.453125;2493.368896;23327.822266;
0.455078;2494.951660;23328.751953;
0.457031;2497.977051;23332.320313;
0.458984;2498.270264;23325.552734;
0.460938;2488.017090;23294.500000;
0.462891;2498.084229;23271.234375;
0.464844;2487.187500;23270.460938;
0.466797;2480.279053;23297.164063;
0.468750;2533.556152;23358.210938;
0.470703;2487.740234;23318.560547;
0.472656;2491.001465;23332.898438;
0.474609;2485.125000;23318.615234;
0.476563;2497.167480;23305.626953;
0.478516;2495.926270;23296.955078;
0.480469;2492.792236;23299.832031;
0.482422;2491.056641;23305.634766;
0.484375;2495.439941;23313.087891;
0.486328;2492.495117;23327.875000;
0.488281;2477.737549;23334.759766;
0.490234;2488.468506;23329.412109;
0.492188;2489.971436;23313.503906;
0.494141;2491.850830;23297.931641;
0.496094;2498.231201;23293.837891;
0.498047;2491.029297;23285.767578;
0.500000;2495.995361;23308.693359;
0.501953;2506.341553;23334.167969;
0.503906;2484.210205;23329.035156;
0.505859;2499.253662;23337.052734;
0.507813;2492.424805;23318.355469;
0.509766;2467.724609;23304.845703;
0.511719;2489.403809;23299.744141;
0.513672;2504.828857;23310.208984;
0.515625;2494.108887;23280.498047;
0.517578;2490.739014;23293.033203;
0.519531;2492.558105;23325.310547;
0.521484;2492.094971;23350.335938;
0.523438;2490.306396;23337.359375;
0.525391;2502.239502;23322.205078;
0.527344;2496.244385;23316.425781;
0.529297;2503.191650;23313.562500;
0.531250;2494.496094;23297.412109;
0.533203;2510.660156;23320.326172;
0.535156;2507.161377;23335.044922;
0.537109;2514.830078;23361.250000;
0.539063;2530.183350;23379.220703;
0.541016;2519.703125;23361.634766;
0.542969;2519.485840;23345.248047;
0.544922;2496.855713;23333.230469;
0.546875;2522.704346;23331.382813;
0.548828;2541.571289;23342.572266;
0.550781;2525.128174;23341.742188;
0.552734;2510.855957;23349.472656;
0.554688;2508.326660;23359.431641;
0.556641;2523.434570;23365.169922;
0.558594;2531.623291;23360.847656;
0.560547;2546.879395;23357.273438;
0.562500;2556.494385;23360.117188;
0.564453;2553.258545;23345.253906;
0.566406;2544.713135;23352.871094;
0.568359;2548.458252;23369.443359;
0.570313;2543.232178;23376.039063;
0.572266;2559.258789;23405.003906;
0.574219;2571.130127;23402.160156;
0.576172;2569.454346;23388.152344;
0.578125;2583.113037;23379.744141;
0.580078;2578.063477;23356.806641;
0.582031;2584.051758;23368.244141;
0.583984;2601.644775;23393.988281;
0.585938;2590.286621;23404.146484;
0.587891;2552.580078;23380.660156;
0.589844;2587.582031;23395.066406;
0.591797;2640.741943;23440.480469;
0.593750;2614.236572;23400.699219;
0.595703;2613.780762;23388.154297;
0.597656;2643.027344;23412.654297;
0.599609;2631.400391;23411.560547;
0.601563;2652.591309;23433.533203;
0.603516;2651.583252;23442.142578;
0.605469;2660.425781;23446.451172;
0.607422;2681.443848;23454.695313;
0.609375;2690.041260;23451.255859;
0.611328;2685.319092;23439.531250;
0.613281;2686.277344;23420.664063;
0.615234;2691.942871;23427.232422;
0.617188;2692.100586;23433.134766;
0.619141;2691.964111;23441.398438;
0.621094;2708.469482;23467.001953;
0.623047;2708.533447;23467.707031;
0.625000;2718.857910;23462.044922;
0.626953;2720.819824;23449.015625;
0.628906;2719.092285;23433.197266;
0.630859;2709.902588;23426.533203;
0.632813;2709.008301;23434.349609;
0.634766;2701.482178;23435.369141;
0.636719;2695.955566;23441.562500;
0.638672;2696.943604;23451.187500;
0.640625;2700.210938;23438.496094;
0.642578;2705.986572;23432.277344;
0.644531;2699.186035;23414.994141;
0.646484;2692.943359;23381.173828;
0.648438;2676.633301;23362.634766;
0.650391;2666.993164;23373.501953;
0.652344;2666.994629;23381.701172;
0.654297;2683.639648;23393.716797;
0.656250;2686.421631;23402.652344;
0.658203;2677.734131;23399.494141;
0.660156;2674.300293;23375.367188;
0.662109;2670.340820;23361.597656;
0.664063;2664.382080;23354.486328;
0.666016;2664.286621;23359.564453;
0.667969;2677.914063;23381.095703;
0.669922;2672.375977;23396.421875;
0.671875;2646.894775;23381.583984;
0.673828;2647.879883;23371.371094;
0.675781;2644.515137;23354.152344;
0.677734;2640.272705;23336.019531;
0.679688;2618.980225;23304.958984;
0.681641;2609.769043;23294.212891;
0.683594;2587.961182;23277.121094;
0.685547;2586.156738;23283.423828;
0.687500;2572.295654;23285.265625;
0.689453;2571.744629;23297.292969;
0.691406;2575.375488;23289.035156;
0.693359;2535.918701;23247.630859;
0.695313;2522.328369;23221.125000;
0.697266;2510.642578;23208.246094;
0.699219;2484.603271;23199.330078;
0.701172;2461.557373;23194.062500;
0.703125;2463.252686;23205.066406;
0.705078;2460.300049;23205.435547;
0.707031;2448.811279;23191.333984;
0.708984;2461.849121;23191.669922;
0.710938;2463.688477;23177.966797;
0.712891;2455.845947;23159.925781;
0.714844;2449.995117;23156.591797;
0.716797;2443.748779;23157.134766;
0.718750;2439.974365;23169.265625;
0.720703;2439.213867;23185.937500;
0.722656;2434.975098;23184.962891;
0.724609;2421.659668;23164.968750;
0.726563;2426.829346;23162.478516;
0.728516;2438.816650;23159.134766;
0.730469;2439.409668;23154.769531;
0.732422;2439.194336;23160.089844;
0.734375;2453.948486;23175.636719;
0.736328;2455.279541;23186.123047;
0.738281;2462.875488;23210.935547;
0.740234;2472.074219;23217.447266;
0.742188;2467.645264;23216.439453;
0.744141;2486.912842;23229.138672;
0.746094;2493.389648;23226.539063;
0.748047;2483.552979;23220.548828;
0.750000;2488.506836;23233.685547;
0.751953;2501.885742;23255.082031;
0.753906;2501.229492;23261.902344;
0.755859;2494.679688;23249.783203;
0.757813;2507.718018;23268.566406;
0.759766;2507.196777;23269.294922;
0.761719;2505.104736;23253.986328;
0.763672;2506.637207;23250.185547;
0.765625;2519.695801;23263.662109;
0.767578;2526.895996;23276.332031;
0.769531;2535.957275;23295.345703;
0.771484;2538.742432;23288.316406;
0.773438;2528.519043;23277.054688;
0.775391;2532.185791;23285.490234;
0.777344;2537.838135;23289.769531;
0.779297;2524.182861;23273.332031;
0.781250;2514.289307;23261.160156;
0.783203;2518.744629;23267.673828;
0.785156;2511.628418;23273.365234;
0.787109;2507.202393;23283.703125;
0.789063;2503.560303;23280.978516;
0.791016;2495.113770;23264.976563;
0.792969;2493.035645;23255.960938;
0.794922;2477.161865;23230.076172;
0.796875;2461.490723;23205.478516;
0.798828;2449.024658;23189.873047;
0.800781;2436.475342;23194.382813;
0.802734;2424.872803;23194.392578;
0.804688;2416.778076;23203.156250;
0.806641;2416.163818;23201.455078;
0.808594;2412.099854;23192.804688;
0.810547;2404.929932;23177.308594;
0.812500;2407.011963;23169.449219;
0.814453;2385.158447;23145.947266;
0.816406;2384.912109;23157.927734;
0.818359;2387.444336;23171.093750;
0.820313;2375.585205;23164.078125;
0.822266;2353.447021;23141.683594;
0.824219;2368.884033;23153.050781;
0.826172;2344.675781;23120.923828;
0.828125;2363.698975;23139.300781;
0.830078;2338.379395;23099.123047;
0.832031;2366.267822;23128.873047;
0.833984;2365.000488;23152.943359;
0.835938;2373.377441;23170.701172;
0.837891;2375.375000;23182.427734;
0.839844;2378.290039;23182.244141;
0.841797;2383.838379;23181.818359;
0.843750;2388.420654;23158.191406;
0.845703;2390.187012;23156.119141;
0.847656;2399.600342;23179.953125;
0.849609;2404.093262;23195.519531;
0.851563;2396.603027;23206.726563;
0.853516;2394.580322;23216.281250;
0.855469;2411.541504;23234.468750;
0.857422;2443.351563;23248.589844;
0.859375;2466.405029;23256.050781;
0.861328;2463.594238;23238.697266;
0.863281;2459.918701;23222.421875;
0.865234;2473.701660;23234.650391;
0.867188;2467.681152;23247.541016;
0.869141;2458.911133;23268.791016;
0.871094;2458.142334;23270.812500;
0.873047;2458.367432;23273.708984;
0.875000;2462.674316;23256.408203;
0.876953;2451.199463;23233.177734;
0.878906;2447.193359;23237.527344;
0.880859;2446.067139;23239.482422;
0.882813;2431.597412;23224.904297;
0.884766;2419.089111;23210.712891;
0.886719;2431.968994;23233.041016;
0.888672;2432.111816;23248.371094;
0.890625;2416.059814;23236.583984;
0.892578;2413.901611;23229.511719;
0.894531;2410.037354;23212.662109;
0.896484;2411.337158;23195.367188;
0.898438;2408.237793;23190.201172;
0.900391;2405.625732;23196.541016;
0.902344;2406.902588;23212.511719;
0.904297;2404.901611;23216.187500;
0.906250;2405.690918;23223.140625;
0.908203;2403.355957;23217.318359;
0.910156;2390.129883;23179.105469;
0.912109;2397.325195;23177.154297;
0.914063;2381.485840;23158.417969;
0.916016;2376.767578;23168.064453;
0.917969;2380.755859;23189.761719;
0.919922;2378.362549;23195.505859;
0.921875;2378.784668;23204.859375;
0.923828;2386.536133;23211.996094;
0.925781;2346.099609;23154.644531;
0.927734;2333.528809;23143.722656;
0.929688;2355.744873;23178.087891;
0.931641;2334.144775;23164.560547;
0.933594;2330.629395;23171.574219;
0.935547;2332.403076;23187.070313;
0.937500;2338.482422;23206.644531;
0.939453;2330.224121;23207.414063;
0.941406;2325.865723;23198.929688;
0.943359;2328.511963;23171.421875;
0.945313;2327.162842;23166.183594;
0.947266;2324.480469;23163.835938;
0.949219;2319.403809;23171.558594;
0.951172;2317.753418;23188.220703;
0.953125;2317.547607;23203.447266;
0.955078;2314.452637;23198.498047;
0.957031;2307.755371;23193.623047;
0.958984;2282.953125;23180.951172;
0.960938;2276.836426;23177.816406;
0.962891;2269.493408;23163.056641;
0.964844;2266.362061;23157.998047;
0.966797;2264.867676;23158.751953;
0.968750;2250.259277;23158.125000;
0.970703;2233.475586;23163.800781;
0.972656;2211.926758;23153.105469;
0.974609;2189.132568;23136.730469;
0.976563;2160.682617;23119.158203;
0.978516;2149.449219;23100.773438;
0.980469;2136.796875;23083.052734;
0.982422;2140.956299;23090.587891;
0.984375;2121.856201;23087.630859;
0.986328;2131.875244;23101.980469;
0.988281;2123.133301;23087.152344;
0.990234;2110.023438;23066.929688;
0.992188;2087.435303;23039.087891;
0.994141;2054.773438;23006.656250;
0.996094;2047.610596;22998.908203;
0.998047;2027.748779;22986.980469;
1.000000;2022.779541;22985.548828;
1.001953;2025.846924;22988.755859;
1.003906;2048.778320;23018.998047;
1.005859;2069.197266;23039.107422;
1.007813;2090.104736;23042.380859;
1.009766;2100.973633;23029.375000;
1.011719;2123.740479;23027.476563;
1.013672;2156.809814;23039.193359;
1.015625;2180.865967;23050.931641;
1.017578;2231.303467;23080.416016;
1.019531;2272.429688;23105.466797;
1.021484;2325.240234;23170.888672;
1.023438;2318.719971;23183.929688;
1.025391;2309.909912;23180.728516;
1.027344;2290.002930;23146.738281;
1.029297;2292.264404;23142.332031;
1.031250;2325.325928;23152.917969;
1.033203;2348.467285;23170.103516;
1.035156;2374.202881;23202.681641;
1.037109;2378.252441;23219.175781;
1.039063;2380.034180;23218.730469;
1.041016;2380.798584;23215.474609;
1.042969;2377.317139;23202.072266;
1.044922;2374.525146;23186.230469;
1.046875;2387.370117;23179.837891;
1.048828;2401.974854;23193.171875;
1.050781;2397.814453;23208.855469;
1.052734;2403.584717;23225.425781;
1.054688;2395.699951;23221.275391;
1.056641;2386.375244;23207.222656;
1.058594;2369.434082;23190.603516;
1.060547;2374.581299;23189.667969;
1.062500;2375.401123;23187.291016;
1.064453;2394.406250;23200.587891;
1.066406;2398.892822;23203.517578;
1.068359;2396.590576;23207.937500;
1.070313;2407.817139;23228.296875;
1.072266;2413.210449;23236.835938;
1.074219;2411.615967;23227.917969;
1.076172;2393.490723;23207.179688;
1.078125;2374.868896;23181.466797;
1.080078;2379.250244;23174.843750;
1.082031;2390.143311;23198.419922;
1.083984;2394.593506;23212.279297;
1.085938;2403.766846;23231.263672;
1.087891;2418.433594;23253.865234;
1.089844;2409.636230;23246.332031;
1.091797;2407.145020;23238.097656;
1.093750;2409.576660;23231.341797;
1.095703;2396.111816;23208.531250;
1.097656;2399.367676;23205.550781;
1.099609;2413.024658;23228.990234;
1.101563;2417.433594;23244.751953;
1.103516;2417.573975;23244.851563;
1.105469;2416.242432;23252.816406;
1.107422;2412.540527;23247.830078;
1.109375;2399.274902;23217.457031;
1.111328;2397.278076;23184.214844;
1.113281;2405.911621;23199.521484;
1.115234;2406.297852;23216.767578;
1.117188;2402.057861;23225.414063;
1.119141;2409.739746;23238.273438;
1.121094;2410.427734;23248.328125;
1.123047;2420.476074;23246.455078;
1.125000;2426.417969;23245.083984;
1.126953;2421.041504;23233.814453;
1.128906;2422.398682;23233.341797;
1.130859;2428.843750;23227.671875;
1.132813;2438.834717;23235.746094;
1.134766;2438.155273;23256.279297;
1.136719;2467.676025;23289.320313;
1.138672;2453.666992;23284.517578;
1.140625;2448.087646;23266.894531;
1.142578;2452.069580;23251.718750;
1.144531;2459.865234;23247.986328;
1.146484;2468.107666;23247.074219;
1.148438;2469.833008;23245.779297;
1.150391;2489.632324;23264.681641;
1.152344;2474.296631;23265.552734;
1.154297;2495.265137;23298.978516;
1.156250;2499.224365;23307.593750;
1.158203;2499.109863;23293.890625;
1.160156;2497.430420;23276.800781;
1.162109;2499.290771;23271.701172;
1.164063;2510.435303;23267.322266;
1.166016;2518.915039;23282.794922;
1.167969;2517.500488;23295.808594;
1.169922;2520.578369;23308.478516;
1.171875;2514.416016;23307.494141;
1.173828;2520.514893;23301.574219;
1.175781;2521.143555;23288.275391;
1.177734;2519.932129;23279.521484;
1.179688;2522.657715;23274.062500;
1.181641;2514.908203;23267.699219;
1.183594;2515.326416;23277.705078;
1.185547;2517.701904;23290.564453;
1.187500;2521.010010;23310.140625;
1.189453;2521.298096;23294.212891;
1.191406;2510.430420;23270.775391;
1.193359;2509.173096;23264.839844;
1.195313;2504.517822;23261.285156;
1.197266;2495.584961;23254.628906;
1.199219;2495.187988;23257.048828;
1.201172;2488.459229;23272.966797;
1.203125;2493.208252;23289.654297;
1.205078;2490.112305;23291.199219;
1.207031;2477.855469;23276.958984;
1.208984;2482.485840;23271.164063;
1.210938;2466.324951;23248.708984;
1.212891;2458.442871;23229.015625;
1.214844;2457.425781;23233.220703;
1.216797;2461.713623;23248.652344;
1.218750;2456.069824;23251.251953;
1.220703;2460.189453;23268.357422;
1.222656;2461.603027;23270.945313;
1.224609;2456.788818;23261.072266;
1.226563;2455.230713;23244.980469;
1.228516;2448.756592;23227.199219;
1.230469;2451.317139;23220.027344;
1.232422;2476.920410;23247.810547;
1.234375;2470.152344;23244.773438;
1.236328;2463.567139;23246.917969;
1.238281;2463.628906;23265.363281;
1.240234;2453.402588;23238.921875;
1.242188;2462.322021;23230.433594;
1.244141;2459.758057;23232.007813;
1.246094;2465.632568;23223.802734;
1.248047;2458.218018;23227.769531;
1.250000;2456.641357;23238.687500;
1.251953;2477.663086;23266.060547;
1.253906;2473.156250;23264.449219;
1.255859;2467.302734;23252.765625;
1.257813;2481.154297;23261.582031;
1.259766;2478.380615;23248.687500;
1.261719;2466.863037;23236.162109;
1.263672;2468.953613;23228.025391;
1.265625;2467.687988;23231.808594;
1.267578;2482.417725;23256.333984;
1.269531;2487.660889;23275.326172;
1.271484;2491.620605;23281.650391;
1.273438;2484.773926;23264.884766;
1.275391;2483.715820;23253.869141;
1.277344;2469.594238;23234.498047;
1.279297;2495.039063;23252.812500;
1.281250;2494.214111;23248.492188;
1.283203;2488.074707;23244.615234;
1.285156;2496.294678;23259.916016;
1.287109;2493.765381;23267.083984;
1.289063;2494.024414;23275.765625;
1.291016;2486.325928;23269.175781;
1.292969;2494.296387;23257.068359;
1.294922;2487.187744;23234.388672;
1.296875;2498.983887;23236.976563;
1.298828;2510.252930;23248.318359;
1.300781;2499.108398;23252.685547;
1.302734;2502.855713;23262.228516;
1.304688;2498.616699;23266.765625;
1.306641;2508.692871;23274.738281;
1.308594;2514.498535;23272.660156;
1.310547;2509.237793;23258.386719;
1.312500;2508.901123;23249.318359;
1.314453;2497.310303;23239.132813;
1.316406;2496.318115;23237.781250;
1.318359;2512.173584;23256.923828;
1.320313;2517.329834;23268.482422;
1.322266;2503.168701;23261.498047;
1.324219;2500.519287;23250.718750;
1.326172;2510.340576;23251.703125;
1.328125;2516.922119;23254.019531;
1.330078;2511.976563;23242.210938;
1.332031;2507.415771;23238.537109;
1.333984;2508.472412;23250.917969;
1.335938;2519.598145;23271.070313;
1.337891;2526.762207;23288.441406;
1.339844;2521.437744;23270.236328;
1.341797;2525.365234;23257.359375;
1.343750;2519.453613;23242.490234;
1.345703;2531.233643;23236.935547;
1.347656;2536.804443;23228.826172;
1.349609;2535.687012;23223.767578;
1.351563;2536.057617;23251.591797;
1.353516;2545.084717;23275.019531;
1.355469;2544.298828;23273.617188;
1.357422;2536.274170;23263.279297;
1.359375;2556.830811;23275.509766;
1.361328;2553.485352;23253.515625;
1.363281;2575.162109;23254.816406;
1.365234;2581.506348;23263.236328;
1.367188;2601.005859;23274.691406;
1.369141;2599.824707;23286.583984;
1.371094;2601.677734;23299.964844;
1.373047;2613.809570;23310.339844;
1.375000;2623.667480;23308.507813;
1.376953;2634.038818;23295.462891;
1.378906;2641.769043;23285.500000;
1.380859;2649.279785;23275.597656;
1.382813;2655.443848;23275.064453;
1.384766;2672.237061;23301.820313;
1.386719;2651.024170;23298.595703;
1.388672;2643.773926;23309.937500;
1.390625;2629.365723;23308.716797;
1.392578;2611.818604;23297.248047;
1.394531;2612.345703;23282.605469;
1.396484;2612.665039;23269.611328;
1.398438;2608.236816;23273.853516;
1.400391;2599.748047;23274.746094;
1.402344;2599.248779;23289.906250;
1.404297;2602.437012;23301.162109;
1.406250;2608.619629;23302.542969;
1.408203;2594.639160;23284.005859;
1.410156;2591.355225;23282.132813;
1.412109;2591.496338;23270.894531;
1.414063;2590.816650;23265.087891;
1.416016;2588.691650;23274.597656;
1.417969;2587.390137;23278.554688;
1.419922;2588.669434;23291.039063;
1.421875;2592.016357;23302.599609;
1.423828;2591.593750;23299.269531;
1.425781;2578.976807;23280.248047;
1.427734;2578.087402;23275.488281;
1.429688;2571.216309;23262.148438;
1.431641;2577.628662;23267.607422;
1.433594;2569.159668;23265.257813;
1.435547;2587.178955;23295.242188;
1.437500;2574.357422;23302.066406;
1.439453;2569.924072;23282.060547;
1.441406;2573.942871;23282.818359;
1.443359;2564.631104;23266.064453;
1.445313;2558.502441;23243.439453;
1.447266;2541.680908;23233.091797;
1.449219;2543.175537;23243.523438;
1.451172;2546.303467;23260.753906;
1.453125;2542.306396;23271.833984;
1.455078;2545.277100;23279.781250;
1.457031;2538.553467;23260.984375;
1.458984;2539.608887;23262.693359;
1.460938;2527.422119;23250.164063;
1.462891;2527.125244;23246.378906;
1.464844;2522.454590;23242.988281;
1.466797;2512.289795;23244.712891;
1.468750;2517.917236;23259.050781;
1.470703;2518.617920;23262.390625;
1.472656;2520.343262;23266.666016;
1.474609;2508.275635;23253.039063;
1.476563;2523.683594;23264.156250;
1.478516;2513.927734;23251.023438;
1.480469;2513.798340;23242.468750;
1.482422;2524.072510;23254.031250;
1.484375;2517.077637;23258.199219;
1.486328;2520.399170;23276.511719;
1.488281;2510.829834;23286.478516;
1.490234;2504.062012;23268.529297;
1.492188;2517.876221;23255.615234;
1.494141;2498.042725;23230.050781;
1.496094;2505.262695;23231.882813;
1.498047;2506.774658;23243.746094;
1.500000;2500.359375;23247.806641;
1.501953;2510.329102;23269.322266;
1.503906;2504.464111;23271.509766;
1.505859;2512.106445;23279.937500;
1.507813;2506.473145;23266.533203;
1.509766;2489.304199;23249.105469;
1.511719;2490.434570;23237.029297;
